Atom_ID,E_Vac_Cell,E_f_vac_Zn
16045,-720035.170030166,0.16287016603868476
15707,-720035.489477686,0.48231768599484137
15715,-720035.229758232,0.22259823200996987
16056,-720035.36479811,0.3576381099713596
16057,-720035.303965934,0.29680593396309785
15725,-720035.61493833,0.607778330014609
15726,-720035.421942965,0.41478296500403455
15727,-720035.615569878,0.608409878013246
16074,-720035.273229575,0.2660695750103893
16075,-720035.388742331,0.3815823309426757
9333,-720035.839015151,0.8318551510177182
15737,-720035.620140835,0.6129808349372449
15738,-720035.899723521,0.8925635209610315
15739,-720035.329639874,0.32247987404238454
9351,-720035.519399497,0.5122394969524445
9357,-720035.537637578,0.5304775779671597
15749,-720035.193723885,0.18656388498615495
15755,-720035.571128394,0.5639683939819785
15757,-720035.537587515,0.5304275149549919
16093,-720035.171885941,0.1647259409376981
15761,-720035.7243541,0.7171940999408813
15762,-720035.87258803,0.8654280299391227
15763,-720035.301597405,0.29443740498513005
15774,-720035.047765082,0.04060508197411916
16117,-720035.368339736,0.36117973600752673
16116,-720035.325892162,0.31873216203652344
27204,-720035.384227742,0.37706774196825943
20508,-720035.516103242,0.5089432419348138
20809,-720035.432094319,0.42493431901797674
20815,-720035.516699114,0.5095391139924156
27216,-720035.916588841,0.9094288409990819
20514,-720035.505305807,0.4981458069827037
20520,-720035.362367191,0.35520719099562637
26915,-720035.421464038,0.414304037957974
20826,-720035.54970565,0.5425456499518456
27228,-720035.468706446,0.46154644599422834
20788,-720035.586979554,0.5798195540276917
20792,-720035.824338307,0.8171783070150392
21107,-720035.439799685,0.4326396850240978
21113,-720035.847979841,0.8408198410482707
21114,-720035.817759542,0.8105995420204105
20794,-720035.746339463,0.7391794630396741
20795,-720035.554586269,0.5474262689543518
20799,-720035.280290228,0.27313022795837394
20804,-720035.658689212,0.6515292120469364
20805,-720035.415314321,0.4081543210498618
20807,-720035.56255109,0.5553910900210591
21119,-720035.796608521,0.7894485210138934
21120,-720035.982166225,0.9750062249671297
21125,-720035.61656585,0.6094058499741929
27195,-720035.546342357,0.5391823569383102
27201,-720035.392885818,0.385725818022676
27527,-720035.695219968,0.68805996797286
21131,-720035.436677998,0.4295179980411755
14418,-720035.777199499,0.7700394989527392
20813,-720035.740191935,0.7330319349724429
20816,-720035.547360841,0.540200840944946
20818,-720035.699972503,0.6928125029965865
27213,-720035.830915279,0.8237552789808812
27219,-720035.406376184,0.39921618395723424
20825,-720035.482334516,0.47517451600410066
20829,-720035.22394928,0.21678927997831277
20834,-720035.095593782,0.08843378201831154
27222,-720035.7569363,0.7497762999567764
21099,-720035.234406796,0.22724679604411147
21100,-720035.653698293,0.6465382930194589
21428,-720035.217439939,0.2102799390280249
27500,-720035.48283973,0.4756797299790757
21106,-720035.450174099,0.4430140989437329
21110,-720035.578806995,0.5716469949414583
21111,-720035.314351379,0.3071913790493833
21112,-720035.416970644,0.40981064402271083
21446,-720035.149776303,0.14261630296945593
27512,-720035.196261985,0.18910198498755715
27842,-720035.580223142,0.5730631420459228
14729,-720035.137980278,0.1308202779922264
21121,-720035.507704349,0.5005443489947917
21122,-720035.646708805,0.6395488049905377
21123,-720035.558128165,0.5509681649576502
21127,-720035.642890966,0.6357309660246225
21129,-720035.578527764,0.571367763944492
21130,-720035.286116021,0.2789560209797325
27524,-720035.682571455,0.675411455014311
27854,-720035.295900561,0.2887405610248076
21464,-720035.432796028,0.4256360279699417
21135,-720035.501508154,0.4943481539679321
21140,-720035.428310143,0.4211501429393517
21141,-720035.315281598,0.3081215980067479
21142,-720035.360958463,0.3537984630396219
21143,-720035.61902787,0.6118678700016441
21471,-720035.195747622,0.18858762204885504
27866,-720035.294694447,0.28753444695152364
27872,-720035.067112744,0.05995274396386019
14747,-720035.495428394,0.48826839393708876
