Atom_ID,E_Vac_Cell,E_f_vac_Zn
30987,-716266.039131464,0.9163714639400693
30993,-716266.129543462,1.0067834619223701
34479,-716265.236553301,0.11379330095607809
34483,-716265.575285411,0.45252541094325505
34679,-716265.930439205,0.807679204994403
38167,-716265.6660729,0.5433129000268506
38172,-716265.732696369,0.6099363690266015
38174,-716265.883222275,0.7604622749169918
30795,-716265.373461581,0.25070158092077843
30803,-716265.557446197,0.43468619699362687
34487,-716265.866417327,0.7436573269335183
34491,-716265.523801034,0.4010410339362549
38173,-716265.825744958,0.7029849579814451
38180,-716265.84189323,0.719133229951896
30817,-716265.661483951,0.538723950998448
31008,-716265.821882799,0.6991227990040185
34496,-716265.846212998,0.7234529980016502
34497,-716265.57561479,0.45285478993557415
34499,-716265.715540776,0.5927807759983095
34500,-716265.815304563,0.6925445630006122
38184,-716265.320855371,0.19809537092462204
38185,-716266.088698317,0.9659383169166373
38190,-716265.31577266,0.19301265992928318
34507,-716265.449852495,0.3270924949576708
30823,-716265.918484791,0.7957247909182312
31011,-716266.34260888,1.2198488799878957
34502,-716265.873673127,0.7509131270018967
34509,-716265.797944921,0.6751849209215122
34512,-716266.062852148,0.9400921479357036
38196,-716265.845002756,0.7222427559574696
34513,-716265.921738862,0.7989788619126754
30826,-716265.70617839,0.5834183899243923
30827,-716266.495581436,1.3728214359400424
34508,-716266.300922879,1.1781628789869698
34511,-716266.024359989,0.9015999889490756
34514,-716265.705624118,0.5828641179507228
34515,-716266.314929586,1.1921695859893786
34516,-716266.311158917,1.1883989169984686
34517,-716265.894006481,0.7712464810140061
34518,-716266.408369331,1.2856093310076373
38197,-716266.053022841,0.9302628409606966
38204,-716265.926412629,0.80365262893267
38362,-716266.044497815,0.9217378149298581
30979,-716265.929415154,0.8066551540070774
30989,-716266.074056083,0.9512960829563069
34668,-716265.955489042,0.8327290419512989
34671,-716265.944199568,0.8214395679790156
30990,-716265.84468908,0.721929079995081
30986,-716265.924393537,0.8016335369577261
30988,-716266.217723518,1.0949635179970043
30992,-716265.979557021,0.8567970210244509
34675,-716266.020689623,0.8979296229337903
34677,-716265.761812454,0.6390524539421873
34681,-716265.924078128,0.8013181279204415
34685,-716265.83291326,0.7101532599446925
34688,-716265.812916995,0.6901569949952515
38374,-716265.738122284,0.615362283915803
30991,-716265.466777004,0.34401700392138235
30994,-716265.959892815,0.8371328149480375
31000,-716265.818467331,0.6957073309715467
34687,-716265.993938494,0.8711784939771148
34689,-716265.84007925,0.7173192500160637
34690,-716265.562723217,0.4399632169190424
31002,-716265.573399192,0.4506391919241848
38386,-716265.785889441,0.6631294410001116
38380,-716265.926820268,0.8040602680086719
31003,-716265.770551359,0.6477913590171935
